15822,16506.42246
15823,14413.35119
15824,15437.95841
15825,14854.97557
15827,15285.63937
15828,17505.88757
15829,14728.61178
15830,15430.75393
15831,22076.60974
15832,19409.92234
15833,21836.76793
15834,15716.62405
15836,15378.83949
15838,16331.13148
15840,21112.98172
15841,14812.78406
15842,16927.27295
15843,14084.07221
15844,16826.52277
15845,21516.93019
15846,17358.16529
15847,16205.48756
15848,17708.12313
15849,15708.72639
15850,18048.88933
15851,18772.99812
15852,10484.61895
15853,11562.07771
15854,13327.52251
15855,16849.01547
15856,19153.32736
15857,11159.17763
15858,12803.09381
15859,10865.66479
15860,11041.93375
15861,15488.41336
15862,11186.16317
15863,14518.47718
15864,25400.55425
15865,20228.76485
15866,19607.89064
15867,16671.04411
15868,19739.16537
15869,16450.26061
15870,13179.13084
15871,16417.49424
15873,19905.77114
15874,11752.06075
15875,10464.56417
15876,10858.66538
15877,12300.89198
15878,8702.338175
15879,11563.2897
15880,13976.11629
15881,12395.86591
15882,10929.5636
15883,10838.14257
15884,10161.09042
15885,11681.32843
15887,8347.20982
15888,11620.89562
15889,11539.52063
15890,17322.37639
15891,14649.51424
15892,17146.75721
15893,17726.44086
15894,15770.14098
15895,14152.34824
15897,17587.28828
15898,17851.18119
15899,15538.84696
15900,35003.95386
15901,36879.97458
15902,35627.24668
15903,34377.65692
15904,26577.31673
15905,31533.1895
15906,41382.17577
15907,43659.51391
15908,26159.07773
15909,25775.05084
15910,32100.66979
15912,25038.39974
15913,40217.96386
15914,28370.98855
15915,29478.07955
15916,26704.10383
15918,24452.28922
15919,27766.17283
15920,26566.70566
15921,22853.28298
15922,27427.52398
15923,24046.31696
15924,26064.54127
15925,20371.21569
15926,28405.32098
15927,26637.08129
15928,24055.94287
15929,15818.21163
15930,14258.46958
15932,17251.59498
15933,12613.50328
15934,15402.91304
15935,15426.07007
15936,8541.313016
15937,8827.454086
15939,8773.430462
15940,8651.23522
15941,8805.684346
15942,11460.54616
15943,14828.65966
15944,13796.07046
15945,14061.68032
15947,13775.52649
15949,15265.46388
15950,16902.13655
15951,16941.13517
15952,31677.38265
15953,26584.61683
15954,23508.3886
15955,26713.26915
15957,24878.91546
15958,24157.68445
15959,29454.30245
15960,9418.515147
15961,3119.050956
15962,3982.632516
15963,4550.874222
15964,4419.029682
15965,5138.550596
15966,7177.945369
15967,14593.22052
15968,12045.47109
15969,10934.51587
15970,14590.70203
15971,16821.27442
15972,15294.69121
15973,12406.80431
15974,5604.307464
16239,6054.172905
16240,5991.699781
16241,5465.795257
16243,6790.951256
16244,5883.296973
16246,6773.775218
16247,6679.846792
16248,22589.20377
16249,12719.90144
16252,5278.752107
16253,12319.84995
16255,3909.91586
16256,4353.395154
16257,4381.946869
16258,4202.634161
16259,5088.509283
16260,7053.939528
16261,12238.2559
16262,13776.46399
16264,11974.76871
16265,11610.33586
16266,10781.50013
16267,12719.36989
16268,13352.62106
16269,13202.4909
16270,5442.858648
16271,5314.463012
16272,4856.22584
16273,5447.186523
16274,5011.783944
16275,4945.748544
16276,8354.802674
16277,7051.04806
16278,7897.448813
16279,6881.809713
16280,8108.304735
16281,7268.436378
16282,8144.069727
16283,7638.859473
16284,9702.467634
16285,10663.52704
16286,11076.70165
16287,5077.58993
16288,4750.161972
16289,5854.98088
16290,4673.800044
16291,4532.148063
16292,6289.450875
16293,6824.038626
16294,7152.489965
16295,8012.71292
16296,7423.028782
16297,7676.098922
16298,8463.387266
16299,9078.263798
16300,11946.17513
16301,8885.48869
16302,11817.09785
16303,13105.35732
16304,10636.84847
16305,9311.779309
16306,9260.952513
16307,9595.43016
16308,9588.209146
16309,9531.95014
16310,9737.437321
16312,11857.53714
16313,3681.163513
16315,4298.391144
16316,4636.698623
16317,3823.609312
16318,4821.697082
16319,3265.475676
16320,5445.707212
