15822,17591.658
15823,14871.98
15824,15498.227
15825,15930.897
15827,15025.748
15828,17663.445
15829,15243.707
15830,15680.588
15831,21890.219
15832,18960.123
15833,21255.068
15834,16132.269
15836,15224.992
15838,16376.373
15840,22420.9
15841,14952.425
15842,17376.266
15843,13487.874
15844,16294.446
15845,23111.904
15846,18329.617
15847,15753.309
15848,18263.42
15849,16056.227
15850,19379.877
15851,19020.15
15852,9503.4795
15853,10875.691
15854,12715.161
15855,16452.457
15856,20514.568
15857,11048.316
15858,12340.669
15859,10665.285
15860,11080.459
15861,16025.119
15862,10070.112
15863,15171.252
15864,25931.47
15865,19859.963
15866,19643.95
15867,15406.649
15868,21344.803
15869,16457.314
15870,11887.841
15871,16542.408
15873,20458.316
15874,11658.854
15875,10216.044
15876,11087.258
15877,12321.601
15878,8525.915
15879,11392.043
15880,13370.267
15881,12210.804
15882,10295.502
15883,10277.218
15884,9766.21
15885,11698.645
15887,8009.039
15888,11376.258
15889,11429.392
15890,17490.14
15891,14334.702
15892,17260.012
15893,18447.39
15894,16049.341
15895,14825.994
15897,17952.57
15898,17636.154
15899,14419.007
15900,32845.496
15901,36193.55
15902,33914.938
15903,33769.812
15904,24426.893
15905,29793.213
15906,39654.67
15907,41610.62
15908,25596.785
15909,25801.076
15910,33218.45
15912,24702.54
15913,40273.355
15914,27505.982
15915,29929.24
15916,27455.467
15918,23351.531
15919,27401.988
15920,25364.443
15921,21770.123
15922,27015.137
15923,25009.674
15924,27068.896
15925,20550.34
15926,28789.537
15927,27050.088
15928,24448.896
15929,17251.455
15930,14640.928
15932,17511.957
15933,12033.447
15934,15467.452
15935,14830.828
15936,8583.649
15937,8706.162
15939,8975.696
15940,8503.97
15941,8921.192
15942,11431.873
15943,14552.502
15944,12889.585
15945,13676.918
15947,14491.338
15949,14985.888
15950,16899.031
15951,18395.512
15952,30684.11
15953,25656.766
15954,22268.434
15955,25395.756
15957,23889.557
15958,22384.898
15959,28811.25
15960,10288.925
15961,2751.9307
15962,3710.9944
15963,5978.0684
15964,4297.5967
15965,5380.1626
15966,7598.9004
15967,15029.384
15968,11723.23
15969,10687.525
15970,14287.664
15971,17013.666
15972,15962.079
15973,12035.266
15974,5410.13
16239,6075.7896
16240,6074.877
16241,5287.949
16243,6672.3716
16244,5631.7695
16246,6381.9023
16247,7116.462
16248,21888.16
16249,12516.79
16252,6875.064
16253,11560.057
16255,3983.628
16256,4837.8125
16257,4599.117
16258,4451.6455
16259,5277.967
16260,7722.9673
16261,11586.203
16262,13825.86
16264,11481.833
16265,10525.702
16266,10299.422
16267,12197.107
16268,13443.179
16269,12988.282
16270,6077.2017
16271,6020.377
16272,5219.361
16273,5871.5884
16274,5363.8857
16275,5203.637
16276,9679.981
16277,7330.7876
16278,8237.67
16279,6704.421
16280,8051.652
16281,7345.031
16282,8315.863
16283,7404.1304
16284,10527.878
16285,10932.034
16286,11588.901
16287,5745.687
16288,5103.2354
16289,6207.0576
16290,4909.346
16291,3983.477
16292,7067.572
16293,7379.468
16294,7981.147
16295,8536.298
16296,7428.322
16297,7869.9463
16298,9256.403
16299,9563.176
16300,12361.864
16301,9027.556
16302,12304.639
16303,14353.261
16304,10981.825
16305,9346.616
16306,9185.002
16307,10019.34
16308,10070.765
16309,9610.042
16310,10254.1455
16312,12034.315
16313,3968.809
16315,4434.4
16316,4754.116
16317,4079.1973
16318,5374.6504
16319,3222.9675
16320,5542.6675
16321,6949.239
16323,7364.3193
16324,8128.3125
16325,6380.7314
16326,6946.0786
16327,7133.701
16328,7521.922
16329,5943.069
16330,10301.676
16332,3788.346
16333,3741.9678
16334,5868.806
16336,6561.86
16337,4292.0933
16338,3707.2124
16339,4414.2964
16340,4844.69
16341,4437.054
16342,5534.6924
16343,5098.482
16345,5059.4478
16346,5187.689
16347,4132.8955
16348,4148.4233
16349,4027.22
16350,6785.274
16351,11641.042
16353,11325.063
16354,11125.76
16355,11473.999
16356,11167.738
16357,10847.266
16358,12111.596
16359,15065.024
16360,9692.197
16361,13159.636
16363,13720.3125
16364,11507.052
16365,12099.007
16366,10483.451
16367,10050.589
16368,19555.791
16369,4951.0337
16370,3775.5103
16371,3508.0654
16372,3240.0977
16373,3913.6958
16374,5208.2554
16375,6224.908
16377,5577.6875
16378,6318.8813
16379,6176.4346
16380,6162.706
16381,8085.777
16383,5827.617
16386,6459.5225
16387,10765.14
16388,6861.027
16389,7701.4336
16390,7212.912
16391,7059.8013
16392,7929.906
16393,9456.826
16395,7724.161
16396,8839.36
16397,9554.483
16399,14867.538
16401,7710.354
16402,6933.673
16404,7113.101
16405,6618.988
16406,6583.869
16407,7068.2544
16408,6975.2056
16409,6850.928
16410,7356.0234
16411,3498.6335
16412,4353.771
16413,4426.741
16414,4718.6567
16415,4032.4316
16416,5355.593
16417,6111.675
16418,7684.628
16419,5708.276
16420,8002.652
16421,5118.403
16422,4661.4717
16423,5977.2065
16424,7152.9463
16425,8214.907
16426,5853.9736
16427,6296.959
16429,3478.9563
16431,3404.1519
16432,3206.6074
16433,2790.2207
16434,2765.5925
16435,7024.582
16436,5762.636
